sku,variant_id,item_class,family,subfamily,product_type,product_name,species_group,allowed_alternates,substitution_policy,lumber_grade,design_grade,moisture_condition,thickness_in,width_in,depth_in,length_in,diameter_in,nominal_size_text,actual_size_text,uom_takeoff,uom_purchase,lf_per_piece,bf_per_piece,sf_per_sheet,coverage_sf,count_per_box,lb_per_box,awpa_uc,retention_pcf,preservative_type,panel_width_in,panel_length_in,span_rating,exposure_class,edge_type,ps_standard,manufacturer,series,model,connector_type,finish,mount_type,seat_depth,skewable,joist_size_fit,fastener_coating,shank_type,head_type,angle_deg,collation_type,roll_width_ft,roll_length_ft,tape_width_in,adhesive_type,application_tags,irc_reference,requires_quote,spec_inputs,vendor_id,vendor_sku,vendor_sku_desc,price,price_uom,price_effective_date,stock_status,lead_time_days,min_order_qty,notes
PNL-1092,PNL-MDF-RAW,structural_panels,panel_products,mdf,MDF Raw,"Medium Density Fiberboard Raw 3/4"" 49x97",,,EquivalentOnlySameSpec,,,,0.75,,,,,,,SF,SHT,,,33,33.0,,,,,,49,97,,,SQ,,,,,,,,,,,,,,,,,,,,interior|substrate|specialty,R602.3,N,,,,,,,,STOCK,,,
PNL-1093,PNL-MDF-BEAD,structural_panels,panel_products,mdf,MDF Beadboard,"MDF Beadboard Primed 1/4"" 4x8",,,EquivalentOnlySameSpec,,,,0.25,,,,,,,SF,SHT,,,32,32.0,,,,,,48,96,,,SQ,,,,,,,,,,,,,,,,,,,,interior|substrate|specialty,R602.3,N,,,,,,,,STOCK,,,
PNL-1094,PNL-HDB-TEMP,structural_panels,panel_products,hardboard,Hardboard Tempered,"Hardboard Tempered 1/8"" 4x8",,,EquivalentOnlySameSpec,,,,0.125,,,,,,,SF,SHT,,,32,32.0,,,,,,48,96,,,SQ,,,,,,,,,,,,,,,,,,,,interior|substrate|specialty,R602.3,N,,,,,,,,STOCK,,,
PNL-1095,PNL-HDB-TEMP-Q,structural_panels,panel_products,hardboard,Hardboard Tempered,"Hardboard Tempered 1/4"" 4x8",,,EquivalentOnlySameSpec,,,,0.25,,,,,,,SF,SHT,,,32,32.0,,,,,,48,96,,,SQ,,,,,,,,,,,,,,,,,,,,interior|substrate|specialty,R602.3,N,,,,,,,,STOCK,,,
PNL-1096,PNL-PEGBD,structural_panels,panel_products,hardboard,Pegboard,"Tempered Pegboard 1/4"" 4x8",,,EquivalentOnlySameSpec,,,,0.25,,,,,,,SF,SHT,,,32,32.0,,,,,,48,96,,,SQ,,,,,,,,,,,,,,,,,,,,interior|substrate|specialty,R602.3,N,,,,,,,,STOCK,,,
PNL-1097,PNL-THRMPLY,structural_panels,panel_products,sheathing,Thermoply,"Thermoply Structural Sheathing 1/8"" 4x8",,,EquivalentOnlySameSpec,,,,0.125,,,,,,,SF,SHT,,,32,32.0,,,,,,48,96,,,SQ,,,,,,,,,,,,,,,,,,,,interior|substrate|specialty,R602.3,N,,,,,,,,STOCK,,,
PNL-1098,PNL-SNDBD,structural_panels,panel_products,acoustical,Soundboard,"Soundboard Acoustical Panel 1/2"" 4x8",,,EquivalentOnlySameSpec,,,,0.5,,,,,,,SF,SHT,,,32,32.0,,,,,,48,96,,,SQ,,,,,,,,,,,,,,,,,,,,interior|substrate|specialty,R602.3,N,,,,,,,,STOCK,,,
PNL-1099,PNL-HMSOTE,structural_panels,panel_products,acoustical,Homasote,"Homasote 440 Sound Deadening 1/2"" 4x8",,,EquivalentOnlySameSpec,,,,0.5,,,,,,,SF,SHT,,,32,32.0,,,,,,48,96,,,SQ,,,,,,,,,,,,,,,,,,,,interior|substrate|specialty,R602.3,N,,,,,,,,STOCK,,,
PNL-1100,PNL-MELAM-W,structural_panels,panel_products,melamine,Melamine White,"Melamine White Both Sides 3/4"" 4x8",,,EquivalentOnlySameSpec,,,,0.75,,,,,,,SF,SHT,,,32,32.0,,,,,,48,96,,,SQ,,,,,,,,,,,,,,,,,,,,interior|substrate|specialty,R602.3,N,,,,,,,,STOCK,,,
PNL-1101,PNL-MELAM-W-Q,structural_panels,panel_products,melamine,Melamine White,"Melamine White Both Sides 1/4"" 4x8",,,EquivalentOnlySameSpec,,,,0.25,,,,,,,SF,SHT,,,32,32.0,,,,,,48,96,,,SQ,,,,,,,,,,,,,,,,,,,,interior|substrate|specialty,R602.3,N,,,,,,,,STOCK,,,
PNL-1102,PNL-FRP,structural_panels,panel_products,frp,FRP Panel,FRP Fiberglass Reinforced Panel 4x8,,,EquivalentOnlySameSpec,,,,0.09,,,,,,,SF,SHT,,,32,32.0,,,,,,48,96,,,SQ,,,,,,,,,,,,,,,,,,,,interior|substrate|specialty,R602.3,N,,,,,,,,STOCK,,,
TJI-1103,WY-TJI110-912-20FT,engineered_wood,i_joist,tji110,i_joist,"Weyerhaeuser TJI110 9-1/2""x20'",,,StructuralNoSub,,,,1.75,,9.5,240,,,1-3/4x9-1/2,LF,EA,20,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI110,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1104,WY-TJI110-912-24FT,engineered_wood,i_joist,tji110,i_joist,"Weyerhaeuser TJI110 9-1/2""x24'",,,StructuralNoSub,,,,1.75,,9.5,288,,,1-3/4x9-1/2,LF,EA,24,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI110,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1105,WY-TJI110-912-28FT,engineered_wood,i_joist,tji110,i_joist,"Weyerhaeuser TJI110 9-1/2""x28'",,,StructuralNoSub,,,,1.75,,9.5,336,,,1-3/4x9-1/2,LF,EA,28,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI110,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1106,WY-TJI110-912-32FT,engineered_wood,i_joist,tji110,i_joist,"Weyerhaeuser TJI110 9-1/2""x32'",,,StructuralNoSub,,,,1.75,,9.5,384,,,1-3/4x9-1/2,LF,EA,32,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI110,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1107,WY-TJI110-1178-20FT,engineered_wood,i_joist,tji110,i_joist,"Weyerhaeuser TJI110 11-7/8""x20'",,,StructuralNoSub,,,,1.75,,11.875,240,,,1-3/4x11-7/8,LF,EA,20,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI110,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1108,WY-TJI110-1178-24FT,engineered_wood,i_joist,tji110,i_joist,"Weyerhaeuser TJI110 11-7/8""x24'",,,StructuralNoSub,,,,1.75,,11.875,288,,,1-3/4x11-7/8,LF,EA,24,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI110,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1109,WY-TJI110-1178-28FT,engineered_wood,i_joist,tji110,i_joist,"Weyerhaeuser TJI110 11-7/8""x28'",,,StructuralNoSub,,,,1.75,,11.875,336,,,1-3/4x11-7/8,LF,EA,28,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI110,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1110,WY-TJI110-1178-32FT,engineered_wood,i_joist,tji110,i_joist,"Weyerhaeuser TJI110 11-7/8""x32'",,,StructuralNoSub,,,,1.75,,11.875,384,,,1-3/4x11-7/8,LF,EA,32,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI110,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1111,WY-TJI110-14-20FT,engineered_wood,i_joist,tji110,i_joist,"Weyerhaeuser TJI110 14""x20'",,,StructuralNoSub,,,,1.75,,14,240,,,1-3/4x14,LF,EA,20,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI110,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1112,WY-TJI110-14-24FT,engineered_wood,i_joist,tji110,i_joist,"Weyerhaeuser TJI110 14""x24'",,,StructuralNoSub,,,,1.75,,14,288,,,1-3/4x14,LF,EA,24,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI110,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1113,WY-TJI110-14-28FT,engineered_wood,i_joist,tji110,i_joist,"Weyerhaeuser TJI110 14""x28'",,,StructuralNoSub,,,,1.75,,14,336,,,1-3/4x14,LF,EA,28,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI110,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1114,WY-TJI110-14-32FT,engineered_wood,i_joist,tji110,i_joist,"Weyerhaeuser TJI110 14""x32'",,,StructuralNoSub,,,,1.75,,14,384,,,1-3/4x14,LF,EA,32,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI110,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1115,WY-TJI110-14-36FT,engineered_wood,i_joist,tji110,i_joist,"Weyerhaeuser TJI110 14""x36'",,,StructuralNoSub,,,,1.75,,14,432,,,1-3/4x14,LF,EA,36,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI110,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1116,WY-TJI110-14-40FT,engineered_wood,i_joist,tji110,i_joist,"Weyerhaeuser TJI110 14""x40'",,,StructuralNoSub,,,,1.75,,14,480,,,1-3/4x14,LF,EA,40,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI110,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1117,WY-TJI110-14-44FT,engineered_wood,i_joist,tji110,i_joist,"Weyerhaeuser TJI110 14""x44'",,,StructuralNoSub,,,,1.75,,14,528,,,1-3/4x14,LF,EA,44,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI110,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1118,WY-TJI110-14-48FT,engineered_wood,i_joist,tji110,i_joist,"Weyerhaeuser TJI110 14""x48'",,,StructuralNoSub,,,,1.75,,14,576,,,1-3/4x14,LF,EA,48,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI110,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1119,WY-TJI210-912-20FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 9-1/2""x20'",,,StructuralNoSub,,,,2.0625,,9.5,240,,,2-1/16x9-1/2,LF,EA,20,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1120,WY-TJI210-912-24FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 9-1/2""x24'",,,StructuralNoSub,,,,2.0625,,9.5,288,,,2-1/16x9-1/2,LF,EA,24,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1121,WY-TJI210-912-28FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 9-1/2""x28'",,,StructuralNoSub,,,,2.0625,,9.5,336,,,2-1/16x9-1/2,LF,EA,28,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1122,WY-TJI210-912-32FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 9-1/2""x32'",,,StructuralNoSub,,,,2.0625,,9.5,384,,,2-1/16x9-1/2,LF,EA,32,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1123,WY-TJI210-1178-20FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 11-7/8""x20'",,,StructuralNoSub,,,,2.0625,,11.875,240,,,2-1/16x11-7/8,LF,EA,20,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1124,WY-TJI210-1178-24FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 11-7/8""x24'",,,StructuralNoSub,,,,2.0625,,11.875,288,,,2-1/16x11-7/8,LF,EA,24,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1125,WY-TJI210-1178-28FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 11-7/8""x28'",,,StructuralNoSub,,,,2.0625,,11.875,336,,,2-1/16x11-7/8,LF,EA,28,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1126,WY-TJI210-1178-32FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 11-7/8""x32'",,,StructuralNoSub,,,,2.0625,,11.875,384,,,2-1/16x11-7/8,LF,EA,32,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1127,WY-TJI210-14-20FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 14""x20'",,,StructuralNoSub,,,,2.0625,,14,240,,,2-1/16x14,LF,EA,20,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1128,WY-TJI210-14-24FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 14""x24'",,,StructuralNoSub,,,,2.0625,,14,288,,,2-1/16x14,LF,EA,24,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1129,WY-TJI210-14-28FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 14""x28'",,,StructuralNoSub,,,,2.0625,,14,336,,,2-1/16x14,LF,EA,28,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1130,WY-TJI210-14-32FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 14""x32'",,,StructuralNoSub,,,,2.0625,,14,384,,,2-1/16x14,LF,EA,32,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1131,WY-TJI210-14-36FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 14""x36'",,,StructuralNoSub,,,,2.0625,,14,432,,,2-1/16x14,LF,EA,36,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1132,WY-TJI210-14-40FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 14""x40'",,,StructuralNoSub,,,,2.0625,,14,480,,,2-1/16x14,LF,EA,40,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1133,WY-TJI210-14-44FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 14""x44'",,,StructuralNoSub,,,,2.0625,,14,528,,,2-1/16x14,LF,EA,44,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1134,WY-TJI210-14-48FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 14""x48'",,,StructuralNoSub,,,,2.0625,,14,576,,,2-1/16x14,LF,EA,48,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1135,WY-TJI210-16-20FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 16""x20'",,,StructuralNoSub,,,,2.0625,,16,240,,,2-1/16x16,LF,EA,20,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1136,WY-TJI210-16-24FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 16""x24'",,,StructuralNoSub,,,,2.0625,,16,288,,,2-1/16x16,LF,EA,24,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1137,WY-TJI210-16-28FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 16""x28'",,,StructuralNoSub,,,,2.0625,,16,336,,,2-1/16x16,LF,EA,28,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1138,WY-TJI210-16-32FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 16""x32'",,,StructuralNoSub,,,,2.0625,,16,384,,,2-1/16x16,LF,EA,32,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1139,WY-TJI210-16-36FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 16""x36'",,,StructuralNoSub,,,,2.0625,,16,432,,,2-1/16x16,LF,EA,36,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1140,WY-TJI210-16-40FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 16""x40'",,,StructuralNoSub,,,,2.0625,,16,480,,,2-1/16x16,LF,EA,40,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1141,WY-TJI210-16-44FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 16""x44'",,,StructuralNoSub,,,,2.0625,,16,528,,,2-1/16x16,LF,EA,44,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1142,WY-TJI210-16-48FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 16""x48'",,,StructuralNoSub,,,,2.0625,,16,576,,,2-1/16x16,LF,EA,48,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1143,WY-TJI210-18-20FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 18""x20'",,,StructuralNoSub,,,,2.0625,,18,240,,,2-1/16x18,LF,EA,20,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1144,WY-TJI210-18-24FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 18""x24'",,,StructuralNoSub,,,,2.0625,,18,288,,,2-1/16x18,LF,EA,24,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1145,WY-TJI210-18-28FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 18""x28'",,,StructuralNoSub,,,,2.0625,,18,336,,,2-1/16x18,LF,EA,28,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1146,WY-TJI210-18-32FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 18""x32'",,,StructuralNoSub,,,,2.0625,,18,384,,,2-1/16x18,LF,EA,32,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1147,WY-TJI210-18-36FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 18""x36'",,,StructuralNoSub,,,,2.0625,,18,432,,,2-1/16x18,LF,EA,36,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1148,WY-TJI210-18-40FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 18""x40'",,,StructuralNoSub,,,,2.0625,,18,480,,,2-1/16x18,LF,EA,40,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
TJI-1149,WY-TJI210-18-44FT,engineered_wood,i_joist,tji210,i_joist,"Weyerhaeuser TJI210 18""x44'",,,StructuralNoSub,,,,2.0625,,18,528,,,2-1/16x18,LF,EA,44,,,,,,,,,,,,,,,Weyerhaeuser,Trus Joist,TJI210,,,,,,,,,,,,,,,,floor_joist|roof_joist|long_span|dimensional_stability,R502.1,N,span|load|bearing_type|end_conditions,,,,,,,ORDER,3,,"ESR-1153 rated, Flak Jacket fire protection available"
